"approvaldate","id","applicationno","tenantid","edcrnumber","status","landid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime","approvalno","approvaldate-2","applicationdate","businessservice","accountid","reworkhistory","isrevisionapplication"
NULL,"882f25db-984b-4f15-84cf-83706bdc2413","BP-BAM-2022-05-07-003309","od.berhampur","DCR52022SBEB1","INITIATED","4bd74b5a-3c6c-466d-98fb-e3066149f066","null","f236e7f3-dcb1-41f2-9e3e-656e34abac36","f236e7f3-dcb1-41f2-9e3e-656e34abac36",1651866954980,1651866954980,NULL,NULL,NULL,"BPA1","f236e7f3-dcb1-41f2-9e3e-656e34abac36",NULL,NULL
NULL,"882f25db-984b-4f15-84cf-83706bdc2413","BP-BAM-2022-05-07-003309","od.berhampur","DCR52022SBEB1","CITIZEN_APPROVAL_INPROCESS","4bd74b5a-3c6c-466d-98fb-e3066149f066","null","f236e7f3-dcb1-41f2-9e3e-656e34abac36","f236e7f3-dcb1-41f2-9e3e-656e34abac36",1651866954980,1651867376995,NULL,NULL,NULL,"BPA1","f236e7f3-dcb1-41f2-9e3e-656e34abac36",NULL,NULL
NULL,"882f25db-984b-4f15-84cf-83706bdc2413","BP-BAM-2022-05-07-003309","od.berhampur","DCR52022SBEB1","CITIZEN_APPROVAL_INPROCESS","4bd74b5a-3c6c-466d-98fb-e3066149f066","null","f236e7f3-dcb1-41f2-9e3e-656e34abac36","f236e7f3-dcb1-41f2-9e3e-656e34abac36",1651866954980,1651867376995,NULL,NULL,NULL,"BPA1","f236e7f3-dcb1-41f2-9e3e-656e34abac36",NULL,NULL
0,"882f25db-984b-4f15-84cf-83706bdc2413","BP-BAM-2022-05-07-003309","od.berhampur","DCR52022SBEB1","INPROGRESS","4bd74b5a-3c6c-466d-98fb-e3066149f066","null","f236e7f3-dcb1-41f2-9e3e-656e34abac36","f236e7f3-dcb1-41f2-9e3e-656e34abac36",1651866954980,1651896292534,NULL,0,0,"BPA1","f236e7f3-dcb1-41f2-9e3e-656e34abac36",NULL,NULL
0,"882f25db-984b-4f15-84cf-83706bdc2413","BP-BAM-2022-05-07-003309","od.berhampur","DCR52022SBEB1","PENDING_APPL_FEE","4bd74b5a-3c6c-466d-98fb-e3066149f066","null","f236e7f3-dcb1-41f2-9e3e-656e34abac36","f236e7f3-dcb1-41f2-9e3e-656e34abac36",1651866954980,1651897909237,NULL,0,0,"BPA1","f236e7f3-dcb1-41f2-9e3e-656e34abac36",NULL,NULL
0,"882f25db-984b-4f15-84cf-83706bdc2413","BP-BAM-2022-05-07-003309","od.berhampur","DCR52022SBEB1","DOC_VERIFICATION_INPROGRESS","4bd74b5a-3c6c-466d-98fb-e3066149f066","null","f236e7f3-dcb1-41f2-9e3e-656e34abac36","f236e7f3-dcb1-41f2-9e3e-656e34abac36",1651866954980,1651897909237,NULL,0,1651898092641,"BPA1","f236e7f3-dcb1-41f2-9e3e-656e34abac36",NULL,NULL
0,"882f25db-984b-4f15-84cf-83706bdc2413","BP-BAM-2022-05-07-003309","od.berhampur","DCR52022SBEB1","FIELDINSPECTION_INPROGRESS","4bd74b5a-3c6c-466d-98fb-e3066149f066","null","f236e7f3-dcb1-41f2-9e3e-656e34abac36","f236e7f3-dcb1-41f2-9e3e-656e34abac36",1651866954980,1652077559774,NULL,0,1651898092641,"BPA1","f236e7f3-dcb1-41f2-9e3e-656e34abac36",NULL,NULL
0,"882f25db-984b-4f15-84cf-83706bdc2413","BP-BAM-2022-05-07-003309","od.berhampur","DCR52022SBEB1","APPROVAL_INPROGRESS","4bd74b5a-3c6c-466d-98fb-e3066149f066","{""fieldinspection_pending"": [{""date"": ""2022-05-09"", ""docs"": [{""fileName"": ""srinivasulu.pdf"", ""fileStore"": ""e9fe25b2-047c-434c-bc1a-06976722bc5f"", ""fileStoreId"": ""e9fe25b2-047c-434c-bc1a-06976722bc5f"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1652087724945}}, {""fileName"": ""16518673726104.jpeg"", ""fileStore"": ""ab6c3694-d434-4002-b6e6-5236ecd9c318"", ""fileStoreId"": ""ab6c3694-d434-4002-b6e6-5236ecd9c318"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1652087462648}}, {""fileName"": ""16518673688573.jpeg"", ""fileStore"": ""4e1f707e-4ac3-4786-ab0c-8ce382a1d217"", ""fileStoreId"": ""4e1f707e-4ac3-4786-ab0c-8ce382a1d217"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1652087454358}}, {""fileName"": ""16518673546671.jpeg"", ""fileStore"": ""f92b3bd3-b479-4124-8fa7-b4d869f505d1"", ""fileStoreId"": ""f92b3bd3-b479-4124-8fa7-b4d869f505d1"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1652087429250}}, {""fileName"": ""16518673583392.jpeg"", ""fileStore"": ""9d23eace-6e62-4237-9c6d-531cef38600a"", ""fileStoreId"": ""9d23eace-6e62-4237-9c6d-531cef38600a"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1652087440538}}], ""time"": ""13:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","f236e7f3-dcb1-41f2-9e3e-656e34abac36","f236e7f3-dcb1-41f2-9e3e-656e34abac36",1651866954980,1652087755106,NULL,0,1651898092641,"BPA1","f236e7f3-dcb1-41f2-9e3e-656e34abac36",NULL,NULL
NULL,"dbe4dc74-2f57-4cc7-b2c0-c6831a10a04a","BP-BAM-2022-06-01-003989","od.berhampur","DCR62022GPTY1","INITIATED","b275a852-a193-40f6-a7d4-8ca8af6f2f42","null","9c00d59a-d3ef-4671-9885-24d549d99639","9c00d59a-d3ef-4671-9885-24d549d99639",1654086937363,1654086937363,NULL,NULL,NULL,"BPA1","9c00d59a-d3ef-4671-9885-24d549d99639",NULL,NULL
NULL,"dbe4dc74-2f57-4cc7-b2c0-c6831a10a04a","BP-BAM-2022-06-01-003989","od.berhampur","DCR62022GPTY1","CITIZEN_APPROVAL_INPROCESS","b275a852-a193-40f6-a7d4-8ca8af6f2f42","null","9c00d59a-d3ef-4671-9885-24d549d99639","9c00d59a-d3ef-4671-9885-24d549d99639",1654086937363,1654087317064,NULL,NULL,NULL,"BPA1","9c00d59a-d3ef-4671-9885-24d549d99639",NULL,NULL
NULL,"dbe4dc74-2f57-4cc7-b2c0-c6831a10a04a","BP-BAM-2022-06-01-003989","od.berhampur","DCR62022GPTY1","CITIZEN_APPROVAL_INPROCESS","b275a852-a193-40f6-a7d4-8ca8af6f2f42","null","9c00d59a-d3ef-4671-9885-24d549d99639","9c00d59a-d3ef-4671-9885-24d549d99639",1654086937363,1654087317064,NULL,NULL,NULL,"BPA1","9c00d59a-d3ef-4671-9885-24d549d99639",NULL,NULL
0,"dbe4dc74-2f57-4cc7-b2c0-c6831a10a04a","BP-BAM-2022-06-01-003989","od.berhampur","DCR62022GPTY1","INPROGRESS","b275a852-a193-40f6-a7d4-8ca8af6f2f42","null","9c00d59a-d3ef-4671-9885-24d549d99639","9c00d59a-d3ef-4671-9885-24d549d99639",1654086937363,1654087414178,NULL,0,0,"BPA1","9c00d59a-d3ef-4671-9885-24d549d99639",NULL,NULL
0,"dbe4dc74-2f57-4cc7-b2c0-c6831a10a04a","BP-BAM-2022-06-01-003989","od.berhampur","DCR62022GPTY1","DOC_VERIFICATION_INPROGRESS","b275a852-a193-40f6-a7d4-8ca8af6f2f42","null","9c00d59a-d3ef-4671-9885-24d549d99639","9c00d59a-d3ef-4671-9885-24d549d99639",1654086937363,1654087441522,NULL,0,1654087697180,"BPA1","9c00d59a-d3ef-4671-9885-24d549d99639",NULL,NULL
0,"dbe4dc74-2f57-4cc7-b2c0-c6831a10a04a","BP-BAM-2022-06-01-003989","od.berhampur","DCR62022GPTY1","PENDING_APPL_FEE","b275a852-a193-40f6-a7d4-8ca8af6f2f42","null","9c00d59a-d3ef-4671-9885-24d549d99639","9c00d59a-d3ef-4671-9885-24d549d99639",1654086937363,1654087441522,NULL,0,0,"BPA1","9c00d59a-d3ef-4671-9885-24d549d99639",NULL,NULL
0,"dbe4dc74-2f57-4cc7-b2c0-c6831a10a04a","BP-BAM-2022-06-01-003989","od.berhampur","DCR62022GPTY1","FIELDINSPECTION_INPROGRESS","b275a852-a193-40f6-a7d4-8ca8af6f2f42","null","9c00d59a-d3ef-4671-9885-24d549d99639","9c00d59a-d3ef-4671-9885-24d549d99639",1654086937363,1654148739492,NULL,0,1654087697180,"BPA1","9c00d59a-d3ef-4671-9885-24d549d99639",NULL,NULL
0,"dbe4dc74-2f57-4cc7-b2c0-c6831a10a04a","BP-BAM-2022-06-01-003989","od.berhampur","DCR62022GPTY1","APPROVAL_INPROGRESS","b275a852-a193-40f6-a7d4-8ca8af6f2f42","{""fieldinspection_pending"": [{""date"": ""2022-06-07"", ""docs"": [{""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""634dbaba-61fd-4944-8363-b5af6472a4a9"", ""fileStoreId"": ""634dbaba-61fd-4944-8363-b5af6472a4a9"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654839814614}}, {""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""5856fd22-193f-412a-b93b-bb1a88a865f4"", ""fileStoreId"": ""5856fd22-193f-412a-b93b-bb1a88a865f4"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654839814965}}, {""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""51e1c081-225b-4c23-9d5b-2073d4ba7840"", ""fileStoreId"": ""51e1c081-225b-4c23-9d5b-2073d4ba7840"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654839816234}}, {""fileName"": ""North.jpeg"", ""fileStore"": ""b9211504-f36e-45aa-8ea3-52badfb6ae50"", ""fileStoreId"": ""b9211504-f36e-45aa-8ea3-52badfb6ae50"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654839819825}}, {""fileName"": ""South.jpeg"", ""fileStore"": ""64f17610-ec48-428b-bb84-de3d055767c7"", ""fileStoreId"": ""64f17610-ec48-428b-bb84-de3d055767c7"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654839822884}}, {""fileName"": ""East.jpeg"", ""fileStore"": ""8044ba2d-608e-436f-b6b1-c8953b528263"", ""fileStoreId"": ""8044ba2d-608e-436f-b6b1-c8953b528263"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654839826140}}, {""fileName"": ""West.jpeg"", ""fileStore"": ""c329986e-300d-4a38-9824-3d32a1f0ce86"", ""fileStoreId"": ""c329986e-300d-4a38-9824-3d32a1f0ce86"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654839831682}}], ""time"": ""13:19"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","9c00d59a-d3ef-4671-9885-24d549d99639","9c00d59a-d3ef-4671-9885-24d549d99639",1654086937363,1654839822072,NULL,0,1654087697180,"BPA1","9c00d59a-d3ef-4671-9885-24d549d99639",NULL,NULL
NULL,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","INITIATED","9a69a201-7cd5-4b45-80ff-1d94286d3b12","null","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1655381498630,NULL,NULL,NULL,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554",NULL,NULL
NULL,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","CITIZEN_APPROVAL_INPROCESS","9a69a201-7cd5-4b45-80ff-1d94286d3b12","null","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1655381588217,NULL,NULL,NULL,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
NULL,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","CITIZEN_APPROVAL_INPROCESS","9a69a201-7cd5-4b45-80ff-1d94286d3b12","null","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1655381588217,NULL,NULL,NULL,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
0,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","INPROGRESS","9a69a201-7cd5-4b45-80ff-1d94286d3b12","null","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1655381638136,NULL,0,0,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
0,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","DOC_VERIFICATION_INPROGRESS","9a69a201-7cd5-4b45-80ff-1d94286d3b12","null","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1655381670924,NULL,0,1656414879674,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
0,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","PENDING_APPL_FEE","9a69a201-7cd5-4b45-80ff-1d94286d3b12","null","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1655381670924,NULL,0,0,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
0,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","FIELDINSPECTION_INPROGRESS","9a69a201-7cd5-4b45-80ff-1d94286d3b12","null","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1657792122285,NULL,0,1656414879674,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
0,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","CITIZEN_ACTION_PENDING_AT_APPROVAL","9a69a201-7cd5-4b45-80ff-1d94286d3b12","{""fieldinspection_pending"": [{""date"": ""2022-07-19"", ""docs"": [{""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""27a40bdb-63d4-48af-8993-069bb7b2bb5e"", ""fileStoreId"": ""27a40bdb-63d4-48af-8993-069bb7b2bb5e"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241028877}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""ec8a9079-285b-483f-8e0e-b00b8faa4dcd"", ""fileStoreId"": ""ec8a9079-285b-483f-8e0e-b00b8faa4dcd"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241029029}}, {""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""866d311e-9444-4987-9db6-222107ceeba5"", ""fileStoreId"": ""866d311e-9444-4987-9db6-222107ceeba5"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241029498}}, {""fileName"": ""north.jpg"", ""fileStore"": ""05d3dae3-d475-4044-be2d-47aa870abcca"", ""fileStoreId"": ""05d3dae3-d475-4044-be2d-47aa870abcca"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241034558}}, {""fileName"": ""south.jpg"", ""fileStore"": ""99d8ecb7-1ce0-47fa-aa2d-49bf19f358ab"", ""fileStoreId"": ""99d8ecb7-1ce0-47fa-aa2d-49bf19f358ab"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241037879}}, {""fileName"": ""east.jpg"", ""fileStore"": ""032c8b03-dd6d-4fd9-8205-b44354fbfec9"", ""fileStoreId"": ""032c8b03-dd6d-4fd9-8205-b44354fbfec9"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241041200}}, {""fileName"": ""west.jpg"", ""fileStore"": ""46024147-d5d4-4fbf-88b5-e6985582fe9d"", ""fileStoreId"": ""46024147-d5d4-4fbf-88b5-e6985582fe9d"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241043985}}], ""time"": ""10:05"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1658323440567,NULL,0,1656414879674,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
0,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","CITIZEN_ACTION_PENDING_AT_APPROVAL","9a69a201-7cd5-4b45-80ff-1d94286d3b12","{""fieldinspection_pending"": [{""date"": ""2022-07-19"", ""docs"": [{""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""27a40bdb-63d4-48af-8993-069bb7b2bb5e"", ""fileStoreId"": ""27a40bdb-63d4-48af-8993-069bb7b2bb5e"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241028877}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""ec8a9079-285b-483f-8e0e-b00b8faa4dcd"", ""fileStoreId"": ""ec8a9079-285b-483f-8e0e-b00b8faa4dcd"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241029029}}, {""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""866d311e-9444-4987-9db6-222107ceeba5"", ""fileStoreId"": ""866d311e-9444-4987-9db6-222107ceeba5"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241029498}}, {""fileName"": ""north.jpg"", ""fileStore"": ""05d3dae3-d475-4044-be2d-47aa870abcca"", ""fileStoreId"": ""05d3dae3-d475-4044-be2d-47aa870abcca"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241034558}}, {""fileName"": ""south.jpg"", ""fileStore"": ""99d8ecb7-1ce0-47fa-aa2d-49bf19f358ab"", ""fileStoreId"": ""99d8ecb7-1ce0-47fa-aa2d-49bf19f358ab"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241037879}}, {""fileName"": ""east.jpg"", ""fileStore"": ""032c8b03-dd6d-4fd9-8205-b44354fbfec9"", ""fileStoreId"": ""032c8b03-dd6d-4fd9-8205-b44354fbfec9"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241041200}}, {""fileName"": ""west.jpg"", ""fileStore"": ""46024147-d5d4-4fbf-88b5-e6985582fe9d"", ""fileStoreId"": ""46024147-d5d4-4fbf-88b5-e6985582fe9d"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241043985}}], ""time"": ""10:05"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1658323440567,NULL,0,1656414879674,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
0,"08942939-c190-4236-a2b8-1bdda50c55f0","BP-BAM-2022-06-16-004759","od.berhampur","DCR62022F8SXB","PENDING_ARCHITECT_ACTION_FOR_REWORK","9a69a201-7cd5-4b45-80ff-1d94286d3b12","{""fieldinspection_pending"": [{""date"": ""2022-07-19"", ""docs"": [{""fileName"": ""IMG_0003.jpg"", ""fileStore"": ""27a40bdb-63d4-48af-8993-069bb7b2bb5e"", ""fileStoreId"": ""27a40bdb-63d4-48af-8993-069bb7b2bb5e"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241028877}}, {""fileName"": ""IMG_0001.jpg"", ""fileStore"": ""ec8a9079-285b-483f-8e0e-b00b8faa4dcd"", ""fileStoreId"": ""ec8a9079-285b-483f-8e0e-b00b8faa4dcd"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241029029}}, {""fileName"": ""IMG_0002.jpg"", ""fileStore"": ""866d311e-9444-4987-9db6-222107ceeba5"", ""fileStoreId"": ""866d311e-9444-4987-9db6-222107ceeba5"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241029498}}, {""fileName"": ""north.jpg"", ""fileStore"": ""05d3dae3-d475-4044-be2d-47aa870abcca"", ""fileStoreId"": ""05d3dae3-d475-4044-be2d-47aa870abcca"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241034558}}, {""fileName"": ""south.jpg"", ""fileStore"": ""99d8ecb7-1ce0-47fa-aa2d-49bf19f358ab"", ""fileStoreId"": ""99d8ecb7-1ce0-47fa-aa2d-49bf19f358ab"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241037879}}, {""fileName"": ""east.jpg"", ""fileStore"": ""032c8b03-dd6d-4fd9-8205-b44354fbfec9"", ""fileStoreId"": ""032c8b03-dd6d-4fd9-8205-b44354fbfec9"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241041200}}, {""fileName"": ""west.jpg"", ""fileStore"": ""46024147-d5d4-4fbf-88b5-e6985582fe9d"", ""fileStoreId"": ""46024147-d5d4-4fbf-88b5-e6985582fe9d"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1658241043985}}], ""time"": ""10:05"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","f1a434a0-8a91-4e6f-95f1-699260b1a554","f1a434a0-8a91-4e6f-95f1-699260b1a554",1655381498630,1658733431582,NULL,0,1656414879674,"BPA1","f1a434a0-8a91-4e6f-95f1-699260b1a554","null",NULL
